          Dimensions           Particles         Metro-steps               Omega          StepLength                 WF1                 WF2              Energy          Energy_std          Energy_var       Accept_number        Accept_ratio        Imposampling          Analytical
                   3                  10               32768             1.00000             0.45000             0.70000             1.00000            15.96688             1.33055             1.77037               25432             0.77612                   1                   1
                   3                  10               32768             1.00000             0.45000             0.80000             1.00000            16.82830             1.86766             3.48815               23932             0.73035                   1                   1
                   3                  10               32768             1.00000             0.50000             0.20000             1.00000            21.67070             4.07889            16.63732               31393             0.95804                   1                   1
                   3                  10               32768             1.00000             0.50000             0.30000             1.00000            16.94104             2.04797             4.19419               30360             0.92651                   1                   1
                   3                  10               32768             1.00000             0.50000             0.40000             1.00000            15.33744             0.89093             0.79376               29007             0.88522                   1                   1
                   3                  10               32768             1.00000             0.50000             0.60000             1.00000            15.30840             0.71147             0.50618               25919             0.79099                   1                   1
                   3                  10               32768             1.00000             0.50000             0.70000             1.00000            15.96926             1.31608             1.73207               24296             0.74146                   1                   1
                   3                  10               32768             1.00000             0.50000             0.80000             1.00000            16.83238             1.86905             3.49336               22543             0.68796                   1                   1
                   3                  10               32768             1.00000             0.55000             0.20000             1.00000            21.66022             4.06755            16.54494               31202             0.95221                   1                   1
                   3                  10               32768             1.00000             0.55000             0.30000             1.00000            16.92157             2.05687             4.23070               29965             0.91446                   1                   1
                   3                  10               32768             1.00000             0.55000             0.40000             1.00000            15.33573             0.89172             0.79517               28460             0.86853                   1                   1
                   3                  10               32768             1.00000             0.55000             0.60000             1.00000            15.31762             0.70872             0.50229               24933             0.76089                   1                   1
                   3                  10               32768             1.00000             0.55000             0.70000             1.00000            15.95067             1.30889             1.71320               23086             0.70453                   1                   1
                   3                  10               32768             1.00000             0.55000             0.80000             1.00000            16.81283             1.85383             3.43670               21220             0.64758                   1                   1
                   3                  10               32768             1.00000             0.60000             0.20000             1.00000            21.61135             4.04928            16.39668               31004             0.94617                   1                   1
                   3                  10               32768             1.00000             0.60000             0.30000             1.00000            16.91403             2.08462             4.34562               29522             0.90094                   1                   1
                   3                  10               32768             1.00000             0.60000             0.40000             1.00000            15.32253             0.89016             0.79238               27841             0.84964                   1                   1
                   3                  10               32768             1.00000             0.60000             0.60000             1.00000            15.30295             0.70237             0.49332               23932             0.73035                   1                   1
                   3                  10               32768             1.00000             0.60000             0.70000             1.00000            15.94495             1.30883             1.71304               21863             0.66721                   1                   1
                   3                  10               32768             1.00000             0.60000             0.80000             1.00000            16.84699             1.83335             3.36119               19746             0.60260                   1                   1
                   3                  10               32768             1.00000             0.65000             0.20000             1.00000            21.60648             4.03607            16.28982               30797             0.93985                   1                   1
                   3                  10               32768             1.00000             0.65000             0.30000             1.00000            16.91268             2.09315             4.38129               29136             0.88916                   1                   1
                   3                  10               32768             1.00000             0.65000             0.40000             1.00000            15.31845             0.89923             0.80861               27237             0.83121                   1                   1
                   3                  10               32768             1.00000             0.65000             0.60000             1.00000            15.30044             0.70329             0.49461               22905             0.69901                   1                   1
                   3                  10               32768             1.00000             0.65000             0.70000             1.00000            15.93947             1.30398             1.70036               20701             0.63174                   1                   1
                   3                  10               32768             1.00000             0.65000             0.80000             1.00000            16.81857             1.86606             3.48219               18412             0.56189                   1                   1
                   3                  10               32768             1.00000             0.70000             0.20000             1.00000            21.64671             4.03939            16.31669               30608             0.93408                   1                   1
                   3                  10               32768             1.00000             0.70000             0.30000             1.00000            16.92023             2.12254             4.50518               28751             0.87741                   1                   1
                   3                  10               32768             1.00000             0.70000             0.40000             1.00000            15.30871             0.89252             0.79660               26569             0.81082                   1                   1
                   3                  10               32768             1.00000             0.70000             0.60000             1.00000            15.29695             0.69986             0.48980               21863             0.66721                   1                   1
                   3                  10               32768             1.00000             0.70000             0.70000             1.00000            15.97158             1.28959             1.66305               19397             0.59195                   1                   1
                   3                  10               32768             1.00000             0.70000             0.80000             1.00000            16.84309             1.85711             3.44887               16977             0.51810                   1                   1
                   3                  10               32768             1.00000             0.75000             0.20000             1.00000            21.63393             4.03194            16.25657               30360             0.92651                   1                   1
                   3                  10               32768             1.00000             0.75000             0.30000             1.00000            16.90120             2.11217             4.46125               28310             0.86395                   1                   1
                   3                  10               32768             1.00000             0.75000             0.40000             1.00000            15.30333             0.87316             0.76241               25919             0.79099                   1                   1
                   3                  10               32768             1.00000             0.75000             0.60000             1.00000            15.29501             0.69432             0.48208               20873             0.63699                   1                   1
                   3                  10               32768             1.00000             0.75000             0.70000             1.00000            15.95894             1.31624             1.73250               18226             0.55621                   1                   1
                   3                  10               32768             1.00000             0.75000             0.80000             1.00000            16.83397             1.87216             3.50500               15646             0.47748                   1                   1
                   3                  10               32768             1.00000             0.80000             0.20000             1.00000            21.62447             4.04260            16.34259               30102             0.91864                   1                   1
                   3                  10               32768             1.00000             0.80000             0.30000             1.00000            16.87564             2.11000             4.45209               27841             0.84964                   1                   1
                   3                  10               32768             1.00000             0.80000             0.40000             1.00000            15.29514             0.87154             0.75959               25264             0.77100                   1                   1
                   3                  10               32768             1.00000             0.80000             0.60000             1.00000            15.30998             0.68947             0.47536               19746             0.60260                   1                   1
                   3                  10               32768             1.00000             0.80000             0.70000             1.00000            15.96657             1.30610             1.70590               16977             0.51810                   1                   1
                   3                  10               32768             1.00000             0.80000             0.80000             1.00000            16.81020             1.85202             3.42999               14388             0.43909                   1                   1
