          Dimensions           Particles         Metro-steps               Omega          StepLength                 WF1                 WF2              Energy          Energy_std          Energy_var       Accept_number        Accept_ratio        Imposampling          Analytical
                   3                   1               65536             1.00000             1.00000             0.48384             1.00000             1.49999             0.03923             0.00154               33470             0.51071                   0                   0
                   3                   1               65536             1.00000             1.00000             0.49394             1.00000             1.50013             0.01498             0.00022               33271             0.50768                   0                   1
                   3                   1               65536             1.00000             1.00000             0.49394             1.00000             1.50013             0.01498             0.00022               33271             0.50768                   0                   0
                   3                   1               65536             1.00000             1.00000             0.50404             1.00000             1.50010             0.00974             0.00009               33024             0.50391                   0                   1
                   3                   1               65536             1.00000             1.00000             0.50404             1.00000             1.50010             0.00974             0.00009               33024             0.50391                   0                   0
                   3                   1               65536             1.00000             1.00000             0.51414             1.00000             1.50085             0.03351             0.00112               32689             0.49879                   0                   1
                   3                   1               65536             1.00000             1.00000             0.51414             1.00000             1.50085             0.03351             0.00112               32689             0.49879                   0                   0
                   3                   1               65536             1.00000             1.00000             0.52424             1.00000             1.50168             0.05708             0.00326               32386             0.49417                   0                   1
                   3                   1               65536             1.00000             1.00000             0.52424             1.00000             1.50168             0.05708             0.00326               32386             0.49417                   0                   0
                   3                   1               65536             1.00000             1.00000             0.53434             1.00000             1.50330             0.08103             0.00657               32178             0.49100                   0                   1
                   3                   1               65536             1.00000             1.00000             0.53434             1.00000             1.50330             0.08103             0.00657               32178             0.49100                   0                   0
                   3                   1               65536             1.00000             1.00000             0.54444             1.00000             1.50556             0.10411             0.01084               32020             0.48859                   0                   1
                   3                   1               65536             1.00000             1.00000             0.54444             1.00000             1.50556             0.10411             0.01084               32020             0.48859                   0                   0
                   3                   1               65536             1.00000             1.00000             0.55455             1.00000             1.51004             0.12469             0.01555               31673             0.48329                   0                   1
                   3                   1               65536             1.00000             1.00000             0.55455             1.00000             1.51004             0.12469             0.01555               31673             0.48329                   0                   0
                   3                   1               65536             1.00000             1.00000             0.56465             1.00000             1.51068             0.14732             0.02170               31442             0.47977                   0                   1
                   3                   1               65536             1.00000             1.00000             0.56465             1.00000             1.51068             0.14732             0.02170               31442             0.47977                   0                   0
                   3                   1               65536             1.00000             1.00000             0.57475             1.00000             1.51492             0.16976             0.02882               31233             0.47658                   0                   1
                   3                   1               65536             1.00000             1.00000             0.57475             1.00000             1.51492             0.16976             0.02882               31233             0.47658                   0                   0
                   3                   1               65536             1.00000             1.00000             0.58485             1.00000             1.51846             0.19125             0.03658               30969             0.47255                   0                   1
                   3                   1               65536             1.00000             1.00000             0.58485             1.00000             1.51846             0.19125             0.03658               30969             0.47255                   0                   0
                   3                   1               65536             1.00000             1.00000             0.59495             1.00000             1.52417             0.21160             0.04477               30703             0.46849                   0                   1
                   3                   1               65536             1.00000             1.00000             0.59495             1.00000             1.52417             0.21160             0.04477               30703             0.46849                   0                   0
                   3                   1               65536             1.00000             1.00000             0.60505             1.00000             1.52919             0.23226             0.05394               30511             0.46556                   0                   1
                   3                   1               65536             1.00000             1.00000             0.60505             1.00000             1.52919             0.23226             0.05394               30511             0.46556                   0                   0
                   3                   1               65536             1.00000             1.00000             0.61515             1.00000             1.53480             0.25227             0.06364               30288             0.46216                   0                   1
                   3                   1               65536             1.00000             1.00000             0.61515             1.00000             1.53480             0.25227             0.06364               30288             0.46216                   0                   0
                   3                   1               65536             1.00000             1.00000             0.62525             1.00000             1.53791             0.27272             0.07437               29927             0.45665                   0                   1
