          Dimensions           Particles         Metro-steps               Omega          StepLength                 WF1                 WF2              Energy          Energy_std          Energy_var       Accept_number        Accept_ratio        Imposampling          Analytical
                   3                  30              116363             1.00000             1.20000             0.40000             1.00000            46.26717             1.57127             2.46890               55277             0.47504                   0                   1
                   3                  30              116363             1.00000             0.80000             0.40000             1.00000            46.11979             1.53489             2.35588               90251             0.77560                   1                   1
                   3                  30              123067             1.00000             1.20000             0.40000             1.00000            46.26730             1.56763             2.45747               58510             0.47543                   0                   1
                   3                  30              123067             1.00000             0.80000             0.40000             1.00000            46.12644             1.53505             2.35638               95538             0.77631                   1                   1
                   3                  30              130157             1.00000             1.20000             0.40000             1.00000            46.29289             1.56289             2.44264               61849             0.47519                   0                   1
                   3                  30              130157             1.00000             0.80000             0.40000             1.00000            46.12758             1.52989             2.34058              101029             0.77621                   1                   1
                   3                  30              137655             1.00000             1.20000             0.40000             1.00000            46.27140             1.57534             2.48171               65391             0.47504                   0                   1
                   3                  30              137655             1.00000             0.80000             0.40000             1.00000            46.11479             1.52215             2.31693              106819             0.77599                   1                   1
                   3                  30              145586             1.00000             1.20000             0.40000             1.00000            46.24470             1.57468             2.47962               69182             0.47520                   0                   1
                   3                  30              145586             1.00000             0.80000             0.40000             1.00000            46.10929             1.52061             2.31224              112951             0.77584                   1                   1
                   3                  30              153973             1.00000             1.20000             0.40000             1.00000            46.23510             1.57692             2.48667               73234             0.47563                   0                   1
                   3                  30              153973             1.00000             0.80000             0.40000             1.00000            46.13100             1.53003             2.34098              119503             0.77613                   1                   1
                   3                  30              162844             1.00000             1.20000             0.40000             1.00000            46.22303             1.57524             2.48139               77376             0.47515                   0                   1
                   3                  30              162844             1.00000             0.80000             0.40000             1.00000            46.15306             1.53796             2.36532              126421             0.77633                   1                   1
                   3                  30              172225             1.00000             1.20000             0.40000             1.00000            46.24578             1.60966             2.59101               81806             0.47499                   0                   1
                   3                  30              172225             1.00000             0.80000             0.40000             1.00000            46.15577             1.53636             2.36040              133667             0.77612                   1                   1
                   3                  30              182147             1.00000             1.20000             0.40000             1.00000            46.23588             1.59212             2.53483               86466             0.47470                   0                   1
                   3                  30              182147             1.00000             0.80000             0.40000             1.00000            46.15583             1.53267             2.34909              141295             0.77572                   1                   1
                   3                  30              192641             1.00000             1.20000             0.40000             1.00000            46.22660             1.58130             2.50052               91484             0.47489                   0                   1
                   3                  30              192641             1.00000             0.80000             0.40000             1.00000            46.14817             1.53485             2.35577              149376             0.77541                   1                   1
                   3                  30              203739             1.00000             1.20000             0.40000             1.00000            46.23506             1.57574             2.48297               96742             0.47483                   0                   1
                   3                  30              203739             1.00000             0.80000             0.40000             1.00000            46.12927             1.53082             2.34340              157935             0.77518                   1                   1
                   3                  30              215476             1.00000             1.20000             0.40000             1.00000            46.20535             1.57404             2.47761              102294             0.47474                   0                   1
                   3                  30              215476             1.00000             0.80000             0.40000             1.00000            46.13325             1.53138             2.34514              167064             0.77533                   1                   1
                   3                  30              227890             1.00000             1.20000             0.40000             1.00000            46.18318             1.56453             2.44774              108172             0.47467                   0                   1
                   3                  30              227890             1.00000             0.80000             0.40000             1.00000            46.12954             1.53043             2.34222              176663             0.77521                   1                   1
                   3                  30              241019             1.00000             1.20000             0.40000             1.00000            46.16494             1.56194             2.43966              114433             0.47479                   0                   1
                   3                  30              241019             1.00000             0.80000             0.40000             1.00000            46.12172             1.52648             2.33015              186856             0.77527                   1                   1
                   3                  30              254904             1.00000             1.20000             0.40000             1.00000            46.15954             1.55408             2.41517              121058             0.47492                   0                   1
                   3                  30              254904             1.00000             0.80000             0.40000             1.00000            46.12555             1.53036             2.34199              197689             0.77554                   1                   1
                   3                  30              269589             1.00000             1.20000             0.40000             1.00000            46.14494             1.55739             2.42546              128135             0.47530                   0                   1
                   3                  30              269589             1.00000             0.80000             0.40000             1.00000            46.12202             1.52949             2.33933              208950             0.77507                   1                   1
                   3                  30              285120             1.00000             1.20000             0.40000             1.00000            46.14850             1.55632             2.42213              135629             0.47569                   0                   1
                   3                  30              285120             1.00000             0.80000             0.40000             1.00000            46.12022             1.52889             2.33751              220933             0.77488                   1                   1
                   3                  30              301546             1.00000             1.20000             0.40000             1.00000            46.13762             1.54581             2.38954              143425             0.47563                   0                   1
                   3                  30              301546             1.00000             0.80000             0.40000             1.00000            46.12090             1.52166             2.31544              233623             0.77475                   1                   1
                   3                  30              318918             1.00000             1.20000             0.40000             1.00000            46.13466             1.54200             2.37775              151599             0.47535                   0                   1
                   3                  30              318918             1.00000             0.80000             0.40000             1.00000            46.13533             1.52017             2.31091              247136             0.77492                   1                   1
                   3                  30              337291             1.00000             1.20000             0.40000             1.00000            46.13714             1.54006             2.37178              160412             0.47559                   0                   1
                   3                  30              337291             1.00000             0.80000             0.40000             1.00000            46.13734             1.51473             2.29441              261369             0.77491                   1                   1
                   3                  30              356722             1.00000             1.20000             0.40000             1.00000            46.12288             1.54145             2.37607              169657             0.47560                   0                   1
                   3                  30              356722             1.00000             0.80000             0.40000             1.00000            46.13715             1.51130             2.28404              276357             0.77471                   1                   1
                   3                  30              377273             1.00000             1.20000             0.40000             1.00000            46.12947             1.53946             2.36993              179387             0.47548                   0                   1
                   3                  30              377273             1.00000             0.80000             0.40000             1.00000            46.14062             1.51323             2.28985              292342             0.77488                   1                   1
                   3                  30              399008             1.00000             1.20000             0.40000             1.00000            46.14562             1.54623             2.39082              189716             0.47547                   0                   1
                   3                  30              399008             1.00000             0.80000             0.40000             1.00000            46.14000             1.51381             2.29162              309150             0.77480                   1                   1
                   3                  30              421995             1.00000             1.20000             0.40000             1.00000            46.15562             1.53846             2.36686              200633             0.47544                   0                   1
                   3                  30              421995             1.00000             0.80000             0.40000             1.00000            46.14243             1.51217             2.28665              326927             0.77472                   1                   1
                   3                  30              446306             1.00000             1.20000             0.40000             1.00000            46.15031             1.53940             2.36976              212189             0.47543                   0                   1
                   3                  30              446306             1.00000             0.80000             0.40000             1.00000            46.13972             1.51336             2.29025              345689             0.77456                   1                   1
                   3                  30              472018             1.00000             1.20000             0.40000             1.00000            46.15190             1.53858             2.36724              224316             0.47523                   0                   1
                   3                  30              472018             1.00000             0.80000             0.40000             1.00000            46.13413             1.51091             2.28285              365610             0.77457                   1                   1
                   3                  30              499211             1.00000             1.20000             0.40000             1.00000            46.13831             1.53018             2.34146              237199             0.47515                   0                   1
                   3                  30              499211             1.00000             0.80000             0.40000             1.00000            46.13208             1.51190             2.28583              386633             0.77449                   1                   1
                   3                  30              527971             1.00000             1.20000             0.40000             1.00000            46.12872             1.53097             2.34388              250896             0.47521                   0                   1
                   3                  30              527971             1.00000             0.80000             0.40000             1.00000            46.13565             1.51397             2.29211              409014             0.77469                   1                   1
                   3                  30              558388             1.00000             1.20000             0.40000             1.00000            46.12504             1.52914             2.33828              265369             0.47524                   0                   1
                   3                  30              558388             1.00000             0.80000             0.40000             1.00000            46.12928             1.51548             2.29669              432547             0.77464                   1                   1
                   3                  30              590557             1.00000             1.20000             0.40000             1.00000            46.12689             1.52655             2.33037              280690             0.47530                   0                   1
                   3                  30              590557             1.00000             0.80000             0.40000             1.00000            46.13777             1.51162             2.28501              457528             0.77474                   1                   1
                   3                  30              624579             1.00000             1.20000             0.40000             1.00000            46.13745             1.52952             2.33944              296901             0.47536                   0                   1
                   3                  30              624579             1.00000             0.80000             0.40000             1.00000            46.13172             1.51276             2.28845              483650             0.77436                   1                   1
                   3                  30              660561             1.00000             1.20000             0.40000             1.00000            46.13448             1.52588             2.32832              313987             0.47533                   0                   1
                   3                  30              660561             1.00000             0.80000             0.40000             1.00000            46.13146             1.51315             2.28963              511523             0.77438                   1                   1
                   3                  30              698616             1.00000             1.20000             0.40000             1.00000            46.12507             1.52523             2.32633              332036             0.47528                   0                   1
                   3                  30              698616             1.00000             0.80000             0.40000             1.00000            46.12834             1.51214             2.28658              540857             0.77418                   1                   1
                   3                  30              738864             1.00000             1.20000             0.40000             1.00000            46.12907             1.52242             2.31778              351212             0.47534                   0                   1
                   3                  30              738864             1.00000             0.80000             0.40000             1.00000            46.13288             1.51479             2.29458              572091             0.77428                   1                   1
                   3                  30              781430             1.00000             1.20000             0.40000             1.00000            46.12738             1.52525             2.32640              371639             0.47559                   0                   1
                   3                  30              781430             1.00000             0.80000             0.40000             1.00000            46.12872             1.51139             2.28429              604978             0.77419                   1                   1
                   3                  30              826448             1.00000             1.20000             0.40000             1.00000            46.13910             1.52764             2.33367              393139             0.47570                   0                   1
